Rooms,Type,Price,Method,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,SellerG,Suburb,date_month,date_year,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_weekly_price_count,airbnb_monthly_price_mean,airbnb_monthly_price_count
3,h,1801000.0,S,2017-02-25,3.3,3206.0,1.0,1.0,202.0,,,-37.8429,144.9493,Southern Metropolitan,3280.0,hockingstuart,Albert Park,2,2017,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
3,h,1532000.0,S,2016-07-26,3.3,3206.0,3.0,1.0,0.0,,,-37.8415,144.9585,Southern Metropolitan,3280.0,Chisholm,Albert Park,7,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
4,h,2140000.0,S,2016-06-27,3.3,3206.0,2.0,1.0,183.0,145.0,1880.0,-37.8434,144.9495,Southern Metropolitan,3280.0,Greg,Albert Park,6,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
2,h,1750000.0,S,2016-11-27,3.3,3206.0,1.0,1.0,162.0,,,-37.8416,144.9488,Southern Metropolitan,3280.0,Marshall,Albert Park,11,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
2,h,980000.0,S,2016-05-28,3.3,3206.0,1.0,0.0,79.0,68.0,1890.0,-37.8387,144.9519,Southern Metropolitan,3280.0,Greg,Albert Park,5,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
3,h,2030000.0,S,2016-08-28,3.3,3206.0,2.0,0.0,152.0,,,-37.8488,144.9551,Southern Metropolitan,3280.0,hockingstuart,Albert Park,8,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
3,h,1740000.0,PI,2016-08-28,3.3,3206.0,2.0,2.0,147.0,134.0,1890.0,-37.8448,144.9453,Southern Metropolitan,3280.0,Marshall,Albert Park,8,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
1,h,985000.0,S,2016-07-30,3.3,3206.0,1.0,0.0,81.0,54.0,1900.0,-37.8411,144.9497,Southern Metropolitan,3280.0,Marshall,Albert Park,7,2016,3206.0,229.41803278688525,122.0,0.5631517643028434,25.0,0.39008239774962034,19.0
4,h,2000000.0,S,2016-09-03,6.4,3078.0,2.0,4.0,853.0,263.0,1930.0,-37.7707,145.0318,Northern Metropolitan,2211.0,Brace,Alphington,9,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,1110000.0,S,2016-09-03,6.4,3078.0,2.0,2.0,208.0,,2013.0,-37.7854,145.0325,Northern Metropolitan,2211.0,Jellis,Alphington,9,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,1492000.0,S,2017-03-04,6.4,3078.0,2.0,2.0,411.0,,,-37.7713,145.0279,Northern Metropolitan,2211.0,Jellis,Alphington,3,2017,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
4,h,1717500.0,S,2016-10-08,6.4,3078.0,2.0,1.0,599.0,203.0,1925.0,-37.7717,145.031,Northern Metropolitan,2211.0,Collins,Alphington,10,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,u,525500.0,S,2016-11-12,6.4,3078.0,1.0,1.0,88.0,60.0,1960.0,-37.7791,145.0306,Northern Metropolitan,2211.0,Miles,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,t,805000.0,S,2016-11-12,6.4,3078.0,2.0,3.0,155.0,140.0,2004.0,-37.7804,145.0308,Northern Metropolitan,2211.0,Miles,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,u,465000.0,S,2016-11-12,6.4,3078.0,1.0,1.0,0.0,,,-37.7773,145.0314,Northern Metropolitan,2211.0,McGrath,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,2000000.0,PI,2016-10-15,6.4,3078.0,3.0,2.0,686.0,,,-37.78,145.0341,Northern Metropolitan,2211.0,hockingstuart,Alphington,10,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,1540000.0,S,2016-04-16,6.4,3078.0,1.0,2.0,592.0,,,-37.7755,145.0288,Northern Metropolitan,2211.0,Nelson,Alphington,4,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,u,820000.0,S,2017-03-18,6.4,3078.0,1.0,1.0,183.0,,,-37.7747,145.0264,Northern Metropolitan,2211.0,Nelson,Alphington,3,2017,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
4,h,1830000.0,S,2016-11-19,6.4,3078.0,2.0,2.0,606.0,112.0,1970.0,-37.7743,145.0316,Northern Metropolitan,2211.0,Nelson,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
4,h,2100000.0,S,2016-11-19,6.4,3078.0,2.0,2.0,575.0,271.0,2008.0,-37.7723,145.0319,Northern Metropolitan,2211.0,Nelson,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,865000.0,SP,2016-05-22,6.4,3078.0,1.0,1.0,180.0,131.0,2010.0,-37.7802,145.0243,Northern Metropolitan,2211.0,hockingstuart,Alphington,5,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,u,390000.0,VB,2016-05-22,6.4,3078.0,1.0,1.0,0.0,60.0,1960.0,-37.7773,145.0314,Northern Metropolitan,2211.0,Nelson,Alphington,5,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,t,650000.0,SP,2016-09-24,6.4,3078.0,1.0,0.0,0.0,,,-37.7848,145.025,Northern Metropolitan,2211.0,Brace,Alphington,9,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
2,u,512000.0,S,2017-02-25,6.4,3078.0,1.0,1.0,0.0,61.0,1965.0,-37.7805,145.0262,Northern Metropolitan,2211.0,Love,Alphington,2,2017,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,1165000.0,S,2016-06-27,6.4,3078.0,1.0,2.0,979.0,,,-37.7792,145.029,Northern Metropolitan,2211.0,Barry,Alphington,6,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
4,h,1900000.0,SP,2016-11-27,6.4,3078.0,2.0,2.0,556.0,272.0,1930.0,-37.7844,145.0225,Northern Metropolitan,2211.0,McGrath,Alphington,11,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,1485000.0,SP,2016-08-28,6.4,3078.0,0.0,0.0,597.0,,,-37.7781,145.0284,Northern Metropolitan,2211.0,McGrath,Alphington,8,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
4,h,1950000.0,S,2016-07-30,6.4,3078.0,2.0,3.0,589.0,210.0,1920.0,-37.7719,145.0309,Northern Metropolitan,2211.0,Jellis,Alphington,7,2016,3078.0,111.20270270270271,74.0,0.24391915039397055,13.0,0.20336498966916433,8.0
3,h,520000.0,VB,2016-09-03,13.8,3018.0,2.0,1.0,352.0,242.0,2015.0,-37.87,144.825,Western Metropolitan,5301.0,Greg,Altona,9,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
5,h,1525000.0,S,2016-12-03,13.8,3018.0,3.0,3.0,729.0,268.0,2005.0,-37.8721,144.8105,Western Metropolitan,5301.0,Greg,Altona,12,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,t,720000.0,S,2016-02-04,13.8,3018.0,1.0,2.0,292.0,125.0,2013.0,-37.8687,144.8197,Western Metropolitan,5301.0,hockingstuart,Altona,2,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,1120000.0,S,2017-03-04,13.8,3018.0,1.0,2.0,506.0,120.0,1930.0,-37.8693,144.8375,Western Metropolitan,5301.0,Barlow,Altona,3,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,780000.0,PI,2016-06-04,13.8,3018.0,1.0,4.0,655.0,,,-37.868,144.8154,Western Metropolitan,5301.0,Sweeney,Altona,6,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,1780000.0,SP,2016-06-04,13.8,3018.0,3.0,6.0,1057.0,220.0,1962.0,-37.8681,144.819,Western Metropolitan,5301.0,Greg,Altona,6,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,630000.0,S,2016-08-06,13.8,3018.0,1.0,2.0,311.0,94.0,1955.0,-37.8702,144.8143,Western Metropolitan,5301.0,Barlow,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,406000.0,SP,2016-08-06,13.8,3018.0,1.0,1.0,65.0,,,-37.8693,144.8171,Western Metropolitan,5301.0,hockingstuart,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,660000.0,VB,2016-05-07,13.8,3018.0,1.0,1.0,602.0,123.0,1955.0,-37.8616,144.8116,Western Metropolitan,5301.0,Greg,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,683500.0,S,2016-11-07,13.8,3018.0,1.0,1.0,530.0,,,-37.8594,144.817,Western Metropolitan,5301.0,Greg,Altona,11,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,580000.0,S,2016-10-08,13.8,3018.0,1.0,1.0,225.0,93.0,1988.0,-37.8696,144.827,Western Metropolitan,5301.0,Barlow,Altona,10,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,1335000.0,S,2016-10-08,13.8,3018.0,1.0,4.0,777.0,22.0,1953.0,-37.8697,144.8249,Western Metropolitan,5301.0,hockingstuart,Altona,10,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,t,800000.0,SP,2016-10-08,13.8,3018.0,2.0,2.0,280.0,,1997.0,-37.8734,144.8143,Western Metropolitan,5301.0,hockingstuart,Altona,10,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,510000.0,S,2016-09-10,13.8,3018.0,1.0,1.0,127.0,76.0,1990.0,-37.8686,144.8182,Western Metropolitan,5301.0,Village,Altona,9,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,1070000.0,S,2016-09-10,13.8,3018.0,2.0,2.0,695.0,,,-37.8733,144.8147,Western Metropolitan,5301.0,Barlow,Altona,9,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,425000.0,S,2016-09-10,13.8,3018.0,1.0,2.0,115.0,57.0,1980.0,-37.871,144.8185,Western Metropolitan,5301.0,hockingstuart,Altona,9,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,605000.0,S,2016-12-10,13.8,3018.0,2.0,2.0,230.0,,,-37.8646,144.827,Western Metropolitan,5301.0,Jas,Altona,12,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,t,705000.0,S,2017-02-11,13.8,3018.0,2.0,2.0,197.0,152.0,,-37.8579,144.8181,Western Metropolitan,5301.0,hockingstuart,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,391000.0,SP,2017-02-11,13.8,3018.0,1.0,1.0,0.0,65.0,1965.0,-37.8678,144.8384,Western Metropolitan,5301.0,Greg,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,440000.0,SP,2017-02-11,13.8,3018.0,1.0,1.0,0.0,,,-37.8659,144.83100000000005,Western Metropolitan,5301.0,hockingstuart,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,845000.0,S,2017-02-11,13.8,3018.0,1.0,2.0,745.0,130.0,1950.0,-37.8658,144.8155,Western Metropolitan,5301.0,hockingstuart,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,t,743000.0,SP,2016-11-12,13.8,3018.0,2.0,2.0,211.0,176.0,,-37.8698,144.816,Western Metropolitan,5301.0,Gunn&Co,Altona,11,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,730000.0,SP,2016-08-13,13.8,3018.0,2.0,1.0,69.0,141.0,2014.0,-37.868,144.8286,Western Metropolitan,5301.0,Barlow,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,635000.0,S,2016-05-14,13.8,3018.0,1.0,4.0,625.0,,1960.0,-37.8611,144.8114,Western Metropolitan,5301.0,Sweeney,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,620000.0,SP,2016-05-14,13.8,3018.0,1.0,1.0,168.0,,,-37.8676,144.8202,Western Metropolitan,5301.0,hockingstuart,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,447000.0,S,2016-10-15,13.8,3018.0,1.0,1.0,137.0,77.0,1990.0,-37.8655,144.8299,Western Metropolitan,5301.0,Burnham,Altona,10,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,730000.0,SP,2016-04-16,13.8,3018.0,2.0,1.0,70.0,,,-37.868,144.8287,Western Metropolitan,5301.0,Barlow,Altona,4,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,678000.0,S,2016-04-16,13.8,3018.0,1.0,2.0,606.0,87.0,1950.0,-37.8608,144.8124,Western Metropolitan,5301.0,hockingstuart,Altona,4,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,u,580000.0,PI,2016-07-16,13.8,3018.0,2.0,1.0,175.0,76.0,2013.0,-37.8687,144.8268,Western Metropolitan,5301.0,Biggin,Altona,7,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,712000.0,S,2016-09-17,13.8,3018.0,1.0,2.0,363.0,,,-37.8674,144.8375,Western Metropolitan,5301.0,hockingstuart,Altona,9,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,840000.0,SP,2017-03-18,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,-37.86,144.8245,Western Metropolitan,5301.0,Greg,Altona,3,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,980000.0,S,2016-11-19,13.8,3018.0,1.0,2.0,724.0,,,-37.8672,144.817,Western Metropolitan,5301.0,Barlow,Altona,11,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,t,605100.0,S,2016-05-22,13.8,3018.0,2.0,0.0,265.0,,,-37.8583,144.8172,Western Metropolitan,5301.0,hockingstuart,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,880000.0,PI,2016-08-22,13.8,3018.0,3.0,1.0,577.0,,,-37.8699,144.8235,Western Metropolitan,5301.0,Barlow,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,577000.0,S,2016-04-23,13.8,3018.0,2.0,1.0,205.0,113.0,2007.0,-37.8684,144.815,Western Metropolitan,5301.0,Williams,Altona,4,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,1030000.0,S,2017-02-25,13.8,3018.0,1.0,0.0,797.0,,,-37.8663,144.8387,Western Metropolitan,5301.0,Barlow,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,605000.0,S,2017-02-25,13.8,3018.0,1.0,2.0,181.0,,,-37.8659,144.822,Western Metropolitan,5301.0,Barlow,Altona,2,2017,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,753000.0,S,2016-06-27,13.8,3018.0,2.0,2.0,529.0,,,-37.8612,144.8247,Western Metropolitan,5301.0,Barlow,Altona,6,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,h,857000.0,SP,2016-11-27,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,Western Metropolitan,5301.0,hockingstuart,Altona,11,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,1500000.0,S,2016-05-28,13.8,3018.0,1.0,1.0,929.0,,,-37.8651,144.832,Western Metropolitan,5301.0,Barlow,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,u,730000.0,SP,2016-05-28,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,Western Metropolitan,5301.0,Barlow,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,900000.0,S,2016-05-28,13.8,3018.0,1.0,4.0,697.0,,,-37.871,144.8075,Western Metropolitan,5301.0,Sweeney,Altona,5,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
3,h,740000.0,S,2016-08-28,13.8,3018.0,1.0,2.0,604.0,,,-37.8631,144.8195,Western Metropolitan,5301.0,Greg,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
4,h,931000.0,S,2016-08-28,13.8,3018.0,2.0,3.0,532.0,,1970.0,-37.8637,144.8365,Western Metropolitan,5301.0,Sweeney,Altona,8,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
2,h,535600.0,SP,2016-07-30,13.8,3018.0,1.0,1.0,154.0,91.0,1996.0,-37.8646,144.8272,Western Metropolitan,5301.0,Compton,Altona,7,2016,3018.0,85.62162162162163,37.0,0.31380609797875986,2.0,0.1183067386920913,2.0
5,h,1085000.0,S,2016-09-03,11.1,3025.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,Western Metropolitan,5132.0,FN,Altona North,9,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,781000.0,S,2016-09-03,11.1,3025.0,1.0,2.0,533.0,117.0,1970.0,-37.8291,144.835,Western Metropolitan,5132.0,Jas,Altona North,9,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,750000.0,SP,2017-03-04,11.1,3025.0,1.0,3.0,554.0,,,-37.8449,144.85,Western Metropolitan,5132.0,Jas,Altona North,3,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
2,t,421000.0,S,2017-03-04,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,Western Metropolitan,5132.0,hockingstuart,Altona North,3,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,1405000.0,S,2017-03-04,11.1,3025.0,1.0,3.0,655.0,,,-37.8338,144.8562,Western Metropolitan,5132.0,Sweeney,Altona North,3,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,683000.0,S,2016-06-04,11.1,3025.0,1.0,2.0,534.0,167.0,1967.0,-37.8284,144.8355,Western Metropolitan,5132.0,FN,Altona North,6,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,623000.0,S,2016-06-04,11.1,3025.0,1.0,3.0,540.0,,,-37.8267,144.8368,Western Metropolitan,5132.0,Sweeney,Altona North,6,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,720000.0,VB,2016-08-06,11.1,3025.0,2.0,1.0,0.0,130.0,2012.0,-37.8379,144.8583,Western Metropolitan,5132.0,Greg,Altona North,8,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,588000.0,S,2016-05-07,11.1,3025.0,1.0,1.0,328.0,118.0,1970.0,-37.838,144.8555,Western Metropolitan,5132.0,Williams,Altona North,5,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,710000.0,PI,2016-11-07,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,Western Metropolitan,5132.0,Village,Altona North,11,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,875000.0,SP,2016-10-08,11.1,3025.0,1.0,4.0,559.0,169.0,1965.0,-37.8448,144.8529,Western Metropolitan,5132.0,Jas,Altona North,10,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,700000.0,VB,2016-12-10,11.1,3025.0,1.0,3.0,554.0,,,-37.8449,144.85,Western Metropolitan,5132.0,Jas,Altona North,12,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
2,t,640000.0,S,2017-03-11,11.1,3025.0,1.0,1.0,252.0,,1965.0,-37.8397,144.8602,Western Metropolitan,5132.0,Williams,Altona North,3,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,650000.0,SP,2016-06-12,11.1,3025.0,1.0,4.0,558.0,,,-37.8451,144.8529,Western Metropolitan,5132.0,Williams,Altona North,6,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,675000.0,S,2016-05-14,11.1,3025.0,2.0,2.0,171.0,109.0,2012.0,-37.8337,144.8554,Western Metropolitan,5132.0,hockingstuart,Altona North,5,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,708000.0,S,2016-10-15,11.1,3025.0,1.0,2.0,585.0,97.0,1960.0,-37.8258,144.8523,Western Metropolitan,5132.0,Greg,Altona North,10,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,965000.0,SP,2016-10-15,11.1,3025.0,1.0,4.0,851.0,,,-37.8345,144.8444,Western Metropolitan,5132.0,Gunn&Co,Altona North,10,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,680000.0,S,2016-11-19,11.1,3025.0,1.0,3.0,551.0,,,-37.8254,144.8514,Western Metropolitan,5132.0,Sweeney,Altona North,11,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,770000.0,SP,2016-11-19,11.1,3025.0,1.0,3.0,602.0,603.0,,-37.8327,144.8451,Western Metropolitan,5132.0,hockingstuart,Altona North,11,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,923000.0,S,2016-05-22,11.1,3025.0,1.0,2.0,740.0,,,-37.8269,144.8455,Western Metropolitan,5132.0,Greg,Altona North,5,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,693000.0,SP,2016-05-22,11.1,3025.0,2.0,4.0,315.0,170.0,2008.0,-37.8391,144.8467,Western Metropolitan,5132.0,Raine&Horne,Altona North,5,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,620000.0,SP,2016-08-22,11.1,3025.0,2.0,2.0,276.0,100.0,2010.0,-37.8262,144.8443,Western Metropolitan,5132.0,Hunter,Altona North,8,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,728500.0,S,2016-08-22,11.1,3025.0,1.0,1.0,531.0,157.0,1960.0,-37.8277,144.8385,Western Metropolitan,5132.0,Jas,Altona North,8,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,931000.0,S,2016-08-22,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,Western Metropolitan,5132.0,hockingstuart,Altona North,8,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,988000.0,S,2016-08-22,11.1,3025.0,1.0,4.0,715.0,,2008.0,-37.8423,144.8632,Western Metropolitan,5132.0,Sweeney,Altona North,8,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,590000.0,S,2016-04-23,11.1,3025.0,1.0,2.0,561.0,,,-37.8444,144.8491,Western Metropolitan,5132.0,Village,Altona North,4,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
2,h,610000.0,S,2016-09-24,11.1,3025.0,1.0,2.0,691.0,,,-37.834,144.8553,Western Metropolitan,5132.0,RT,Altona North,9,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,815000.0,S,2017-02-25,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,Western Metropolitan,5132.0,hockingstuart,Altona North,2,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,970000.0,S,2017-02-25,11.1,3025.0,1.0,2.0,708.0,,,-37.833,144.8494,Western Metropolitan,5132.0,Greg,Altona North,2,2017,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,760000.0,S,2016-06-27,11.1,3025.0,1.0,3.0,668.0,,,-37.8262,144.8439,Western Metropolitan,5132.0,Hunter,Altona North,6,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,t,847500.0,S,2016-06-27,11.1,3025.0,3.0,1.0,252.0,,,-37.8393,144.8568,Western Metropolitan,5132.0,RT,Altona North,6,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,1200000.0,SP,2016-11-27,11.1,3025.0,1.0,4.0,633.0,158.0,1960.0,-37.8375,144.8541,Western Metropolitan,5132.0,RT,Altona North,11,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,700000.0,SP,2016-11-27,11.1,3025.0,1.0,1.0,557.0,,,-37.8441,144.8505,Western Metropolitan,5132.0,Hunter,Altona North,11,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,625000.0,PI,2016-05-28,11.1,3025.0,1.0,1.0,536.0,,,-37.8285,144.8351,Western Metropolitan,5132.0,Hunter,Altona North,5,2016,3025.0,113.76470588235294,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
